,0
136,0.0985167320695
137,0.16879433709
138,0.130461097988
139,0.130461097988
140,0.0921278588858
141,0.0985167320695
142,0.296571800764
143,0.226294195743
144,0.296571800764
145,0.111294478437
146,0.258238561662
147,0.143238844355
148,0.187960956641
149,0.104905605253
150,0.162405463906
151,0.0410168734163
152,0.149627717539
153,0.149627717539
154,0.175183210274
155,0.175183210274
156,0.175183210274
157,0.175183210274
158,0.175183210274
159,0.194349829825
160,0.143238844355
161,0.143238844355
162,0.130461097988
163,0.156016590723
164,0.162405463906
165,0.130461097988
166,0.194349829825
167,0.162405463906
168,0.194349829825
169,0.149627717539
170,0.124072224804
171,0.117683351621
172,0.117683351621
173,0.156016590723
174,0.162405463906
175,0.187960956641
176,0.162405463906
177,0.149627717539
178,0.181572083458
179,0.066572366151
180,0.066572366151
181,0.0601834929673
182,0.16879433709
183,0.194349829825
184,0.200738703009
185,0.0601834929673
186,0.156016590723
187,0.136849971172
188,0.124072224804
189,0.124072224804
190,0.104905605253
191,0.21990532256
192,0.194349829825
193,0.143238844355
194,0.143238844355
195,0.130461097988
196,0.162405463906
197,0.105927209809
198,0.283794054397
199,0.187960956641
200,0.0154613806815
201,0.066572366151
202,0.194349829825
203,0.181572083458
204,0.181572083458
205,0.188982561197
206,0.188982561197
207,0.130461097988
208,0.130461097988
209,0.0739828438902
210,0.00907250749779
211,0.117683351621
212,0.112316082992
213,0.104905605253
214,0.130461097988
215,0.181572083458
216,0.0729612393347
217,0.111294478437
218,0.149627717539
219,0.130461097988
220,0.130461097988
221,0.156016590723
222,0.194349829825
223,0.0793501125184
224,0.0921278588858
225,0.136849971172
226,0.0601834929673
227,0.0537946197836
228,0.136849971172
229,0.187960956641
230,0.296571800764
231,0.117683351621
232,0.0857389857021
233,0.187960956641
234,0.104905605253
235,0.16879433709
236,0.16879433709
237,0.16879433709
238,0.16879433709
239,0.104905605253
240,0.0601834929673
241,0.137871575727
242,0.136849971172
243,0.329537771238
244,0.329537771238
245,0.162405463906
246,0.175183210274
247,0.104905605253
248,0.136849971172
249,0.162405463906
250,0.0612050975228
251,0.175183210274
252,0.0803717170739
253,0.136849971172
254,0.175183210274
255,0.117683351621
256,0.0282391270489
257,0.207127576192
258,0.136849971172
259,0.0100941120533
260,0.124072224804
261,0.181572083458
262,0.117683351621
263,0.124072224804
264,0.169815941646
265,0.12509382936
266,0.111294478437
267,0.124072224804
268,0.187960956641
269,0.105927209809
270,0.124072224804
271,0.105927209809
272,0.0675939707065
273,0.0921278588858
274,0.149627717539
275,0.124072224804
276,0.187960956641
277,0.105927209809
278,0.0292607316044
279,0.0601834929673
280,0.099538336625
281,0.136849971172
282,0.143238844355
283,0.0601834929673
284,0.0037052388696
285,0.0037052388696
286,0.137871575727
287,0.149627717539
288,0.0729612393347
289,0.112316082992
290,0.0729612393347
291,0.0739828438902
292,0.0356496047881
293,0.187960956641
294,0.220926927115
295,0.0612050975228
296,0.0484273511555
297,0.175183210274
298,0.16879433709
299,0.187960956641
300,0.149627717539
301,0.0803717170739
302,0.0985167320695
303,0.156016590723
304,0.0921278588858
305,0.0292607316044
306,0.143238844355
307,0.0292607316044
308,0.0292607316044
309,0.156016590723
310,0.0292607316044
311,0.124072224804
312,0.0537946197836
313,0.0793501125184
314,0.156016590723
315,0.175183210274
316,0.0154613806815
317,0.0154613806815
318,0.00268363431409
319,0.0154613806815
320,0.00268363431409
321,0.0346280002326
322,0.130461097988
323,0.0292607316044
324,0.0100941120533
325,0.0100941120533
326,0.112316082992
327,0.0292607316044
328,0.227315800299
329,0.0548162243392
330,0.0228718584207
331,0.0228718584207
332,0.117683351621
333,0.0921278588858
334,0.124072224804
335,0.131482702543
336,0.0601834929673
337,0.130461097988
338,0.163427068462
339,0.169815941646
340,0.150649322095
341,0.0484273511555
342,0.0675939707065
343,0.0675939707065
344,0.131482702543
345,0.181572083458
346,0.207127576192
347,0.252871293034
348,0.0154613806815
349,0.0474057466
350,0.0548162243392
351,0.0474057466
352,0.136849971172
353,0.233704673483
354,0.239071942111
355,0.200738703009
356,0.105927209809
357,0.0420384779718
358,0.131482702543
359,0.176204814829
360,0.104905605253
361,0.0793501125184
362,0.131482702543
363,0.169815941646
364,0.188982561197
365,0.0100941120533
366,0.188982561197
367,0.0356496047881
368,0.0292607316044
369,0.0282391270489
370,0.187960956641
371,0.124072224804
372,0.0474057466
373,0.156016590723
374,0.265649039401
375,0.105927209809
376,0.105927209809
377,0.0282391270489
378,0.099538336625
379,0.0985167320695
380,0.0985167320695
381,0.24648241985
382,0.0985167320695
383,0.0985167320695
384,0.136849971172
385,0.156016590723
386,0.130461097988
387,0.0985167320695
388,0.130461097988
389,0.0154613806815
390,0.271016308029
391,0.24648241985
392,0.0218502538652
393,0.0921278588858
394,0.182593688013
395,0.137871575727
396,0.207127576192
397,0.105927209809
398,0.105927209809
399,0.0729612393347
400,0.207127576192
401,0.136849971172
402,0.150649322095
403,0.099538336625
404,0.136849971172
405,0.0729612393347
406,0.00268363431409
407,0.137871575727
408,0.0356496047881
409,0.169815941646
410,0.0537946197836
411,0.0474057466
412,0.175183210274
413,0.0037052388696
414,0.066572366151
415,0.0793501125184
416,0.0484273511555
417,0.181572083458
418,0.131482702543
419,0.194349829825
420,0.0218502538652
421,0.207127576192
422,0.136849971172
423,0.0420384779718
424,0.136849971172
425,0.207127576192
426,0.21990532256
427,0.0218502538652
428,0.0474057466
429,0.188982561197
430,0.0420384779718
431,0.130461097988
432,0.131482702543
433,0.157038195278
434,0.0356496047881
435,0.157038195278
436,0.117683351621
437,0.0803717170739
438,0.0356496047881
439,0.181572083458
440,0.176204814829
441,0.131482702543
442,0.36787101034
443,0.0100941120533
444,0.29018292758
445,0.0218502538652
446,0.169815941646
447,0.0346280002326
448,0.0793501125184
449,0.131482702543
450,0.131482702543
451,0.0921278588858
452,0.194349829825
453,0.0356496047881
454,0.181572083458
455,0.0931494634413
456,0.0601834929673
457,0.0410168734163
458,0.0356496047881
459,0.112316082992
460,0.0410168734163
461,0.0985167320695
462,0.0739828438902
463,0.111294478437
464,0.105927209809
465,0.0100941120533
466,0.0292607316044
467,0.066572366151
468,0.099538336625
469,0.0729612393347
470,0.201760307564
471,0.0154613806815
472,0.169815941646
473,0.0037052388696
474,0.0420384779718
475,0.0154613806815
476,0.0346280002326
477,0.0356496047881
478,0.0154613806815
479,0.0282391270489
480,0.0484273511555
481,0.0282391270489
482,0.0484273511555
483,0.0484273511555
484,0.0484273511555
485,0.0228718584207
486,0.0228718584207
487,0.0228718584207
488,0.112316082992
489,0.0346280002326
490,0.0346280002326
491,0.0410168734163
492,0.0601834929673
493,0.0729612393347
494,0.213516449376
495,0.0548162243392
496,0.130461097988
497,0.16879433709
498,0.0548162243392
499,0.0729612393347
500,0.130461097988
501,0.0356496047881
502,0.0356496047881
503,0.0420384779718
504,0.0420384779718
505,0.0228718584207
506,0.0356496047881
507,0.0867605902576
508,0.0100941120533
509,0.220926927115
510,0.163427068462
511,0.0100941120533
512,0.0548162243392
513,0.0420384779718
514,0.0420384779718
515,0.0857389857021
516,0.169815941646
517,0.0356496047881
518,0.0675939707065
519,0.162405463906
520,0.00268363431409
521,0.143238844355
522,0.104905605253
523,0.0346280002326
524,0.0410168734163
525,0.0356496047881
526,0.162405463906
527,0.181572083458
528,0.104905605253
529,0.0037052388696
530,0.0474057466
531,0.131482702543
532,0.131482702543
533,0.0292607316044
534,0.0100941120533
535,0.0474057466
536,0.0037052388696
537,0.111294478437
538,0.19537143438
539,0.0867605902576
540,0.0410168734163
541,0.0218502538652
542,0.0346280002326
543,0.0867605902576
544,0.284815658952
545,0.0474057466
546,0.149627717539
547,0.0484273511555
548,0.163427068462
549,0.0537946197836
550,0.194349829825
551,0.0282391270489
552,0.0218502538652
553,0.309349547131
554,0.361482137156
555,0.361482137156
556,0.0675939707065
557,0.36787101034
558,0.0675939707065
559,0.201760307564
560,0.182593688013
561,0.0537946197836
562,0.0537946197836
563,0.143238844355
564,0.201760307564
565,0.182593688013
566,0.0729612393347
567,0.0729612393347
568,0.00268363431409
569,0.232683068927
570,0.105927209809
571,0.232683068927
572,0.0228718584207
573,0.0420384779718
574,0.0484273511555
575,0.157038195278
576,0.0037052388696
577,0.066572366151
578,0.066572366151
579,0.0484273511555
580,0.157038195278
581,0.157038195278
582,0.118704956176
583,0.137871575727
584,0.12509382936
585,0.143238844355
586,0.0803717170739
587,0.162405463906
588,0.309349547131
589,0.0228718584207
590,0.0537946197836
591,0.207127576192
592,0.0537946197836
593,0.0037052388696
594,0.124072224804
595,0.0601834929673
596,0.163427068462
597,0.131482702543
598,0.0857389857021
599,0.182593688013
600,0.104905605253
601,0.214538053932
602,0.136849971172
603,0.214538053932
604,0.0985167320695
605,0.0985167320695
606,0.0282391270489
607,0.066572366151
608,0.016482985237
609,0.226294195743
610,0.066572366151
611,0.214538053932
612,0.149627717539
613,0.104905605253
614,0.0410168734163
615,0.0154613806815
616,0.0154613806815
617,0.105927209809
618,0.099538336625
619,0.0931494634413
620,0.0985167320695
621,0.104905605253
622,0.0100941120533
623,0.124072224804
624,0.194349829825
625,0.194349829825
626,0.066572366151
627,0.066572366151
628,0.0729612393347
629,0.143238844355
630,0.0729612393347
631,0.0356496047881
632,0.143238844355
633,0.016482985237
634,0.124072224804
635,0.0729612393347
636,0.0154613806815
637,0.0218502538652
638,0.136849971172
639,0.0601834929673
640,0.0037052388696
641,0.0218502538652
642,0.0037052388696
643,0.0218502538652
644,0.0037052388696
645,0.130461097988
646,0.162405463906
647,0.0985167320695
648,0.0729612393347
649,0.200738703009
650,0.0548162243392
651,0.00268363431409
652,0.387037629891
653,0.0882377112527
654,0.0269454202499
655,0.111222320379
656,0.187837684132
657,0.287437657012
658,0.0803160890049
659,0.0879776253803
660,0.0803160890049
661,0.0573314798789
662,0.0803160890049
663,0.14186846588
664,0.295099193387
665,0.0882377112527
666,0.00396081112388
667,0.233806902384
668,0.134206929505
669,0.233806902384
670,0.103300698131
671,0.00370072525147
672,0.118883856754
673,0.00370072525147
674,0.195499220508
675,0.0805761748774
676,0.195499220508
677,0.0269454202499
678,0.00396081112388
679,0.195499220508
680,0.387037629891
681,0.000246415712719
682,0.039272364451
683,0.00765734032001
684,0.142021192876
685,0.00765734032001
686,0.0713802200073
687,0.0866949006474
688,0.0239576838109
689,0.00765734032001
690,0.0476689519091
691,0.0945986566801
692,0.0471761204837
693,0.0787911446146
694,0.0787911446146
695,0.229455340662
696,0.0792839760401
697,0.0792839760401
698,0.110406168746
699,0.300096313531
700,0.205251241138
701,0.0792839760401
702,0.0792839760401
703,0.0397651958764
704,0.0866949006474
705,0.0313686084182
706,0.0792839760401
707,0.0476689519091
708,0.0160539277782
709,0.134117436844
710,0.205251241138
711,0.0708873885819
712,0.0550798765164
713,0.000246415712719
714,0.149924948909
715,0.0634764639746
716,0.000246415712719
717,0.0318614398437
718,0.0313686084182
719,0.0713802200073
720,0.0313686084182
721,0.0708873885819
722,0.0318614398437
723,0.0713802200073
724,0.0397651958764
725,0.0787911446146
726,0.00765734032001
727,0.126706512236
728,0.126706512236
729,0.126706512236
730,0.118309924778
731,0.0708873885819
732,0.0555727079419
733,0.0792839760401
734,0.0239576838109
735,0.0239576838109
736,0.0239576838109
737,0.0155610963527
738,0.0787911446146
739,0.0787911446146
740,0.0234648523855
741,0.0945986566801
742,0.118802756204
743,0.284288801466
744,0.244770021302
745,0.0555727079419
746,0.0155610963527
747,0.0471761204837
748,0.0634764639746
749,0.0555727079419
750,0.0234648523855
751,0.0234648523855
752,0.0318614398437
753,0.0234648523855
754,0.0160539277782
755,0.0160539277782
756,0.134610268269
757,0.00765734032001
758,0.00765734032001
759,0.0629836325492
760,0.0787911446146
761,0.102502412713
762,0.0629836325492
763,0.102502412713
764,0.0866949006474
765,0.0945986566801
766,0.0629836325492
767,0.0397651958764
768,0.0713802200073
769,0.00815017174545
770,0.0713802200073
771,0.110406168746
772,0.118309924778
773,0.00815017174545
774,0.00815017174545
775,0.0634764639746
776,0.0871877320728
777,0.0871877320728
778,0.0234648523855
779,0.0713802200073
780,0.0792839760401
781,0.118802756204
782,0.0787911446146
783,0.118802756204
784,0.0713802200073
785,0.149924948909
786,0.149924948909
787,0.157828704942
788,0.157828704942
789,0.0471761204837
790,0.0476689519091
791,0.0629836325492
792,0.0713802200073
793,0.0239576838109
794,0.165732460975
795,0.221058753204
796,0.0550798765164
797,0.102502412713
798,0.110406168746
799,0.110406168746
800,0.0634764639746
801,0.0471761204837
802,0.229455340662
803,0.0239576838109
804,0.0313686084182
805,0.0155610963527
806,0.0313686084182
807,0.0155610963527
808,0.0476689519091
809,0.0318614398437
810,0.0555727079419
811,0.387037629891
812,0.241314746957
813,0.0744181660681
814,0.387037629891
815,0.241314746957
816,0.160357589771
817,0.241314746957
818,0.0582267346309
819,0.103687579741
820,0.0663224503495
821,0.23633248044
822,0.0906095975052
823,0.0906095975052
824,0.0582267346309
825,0.0582267346309
826,0.0258438717565
827,0.0582267346309
828,0.00155672460079
829,0.155375323254
830,0.0258438717565
831,0.155375323254
832,0.208931884082
833,0.306080472705
834,0.079400432585
835,0.017748156038
836,0.0906095975052
837,0.0906095975052
838,0.184644736927
839,0.147279607535
840,0.265601894112
841,0.0987053132238
842,0.22512331552
843,0.0582267346309
844,0.168453305489
845,0.114896744661
846,0.114896744661
847,0.0339395874751
848,0.114896744661
849,0.114896744661
850,0.119879011178
851,0.119879011178
852,0.0146347068364
853,0.119879011178
854,0.119879011178
855,0.017748156038
856,0.119879011178
857,0.0308261382735
858,0.314176188424
859,0.0825138817866
860,0.0501310189123
861,0.163471038972
862,0.0258438717565
863,0.0501310189123
864,0.0501310189123
865,0.0501310189123
866,0.0825138817866
867,0.0744181660681
868,0.0825138817866
869,0.017748156038
870,0.00965244031938
871,0.0744181660681
872,0.0420353031937
873,0.103687579741
874,0.208931884082
875,0.079400432585
876,0.0582267346309
877,0.00965244031938
878,0.079400432585
879,0.0501310189123
880,0.111783295459
881,0.017748156038
882,0.0470175697107
883,0.0501310189123
884,0.079400432585
885,0.0874961483036
886,0.0955918640222
887,0.233219031238
888,0.0825138817866
889,0.233219031238
890,0.0501310189123
891,0.0501310189123
892,0.184644736927
893,0.0501310189123
894,0.0501310189123
895,0.0582267346309
896,0.0389218539921
897,0.0582267346309
898,0.0389218539921
899,0.0389218539921
900,0.0874961483036
901,0.0339395874751
902,0.0339395874751
903,0.0825138817866
904,0.0825138817866
905,0.111783295459
906,0.0501310189123
907,0.139183891817
908,0.0339395874751
909,0.0420353031937
910,0.119879011178
911,0.103687579741
912,0.176549021208
913,0.127974726897
914,0.0420353031937
915,0.0632090011479
916,0.203949617565
917,0.0825138817866
918,0.0470175697107
919,0.0470175697107
920,0.144166158334
921,0.0470175697107
922,0.0470175697107
923,0.0825138817866
924,0.0632090011479
925,0.0632090011479
926,0.127974726897
927,0.0470175697107
928,0.0632090011479
929,0.0713047168665
930,0.0987053132238
931,0.0339395874751
932,0.017748156038
933,0.0339395874751
934,0.0987053132238
935,0.079400432585
936,0.079400432585
937,0.33846333558
938,0.0501310189123
939,0.131088176098
940,0.144166158334
941,0.168453305489
942,0.184644736927
943,0.160357589771
944,0.0389218539921
945,0.192740452645
946,0.192740452645
947,0.0389218539921
948,0.0874961483036
949,0.0874961483036
950,0.0874961483036
951,0.0389218539921
952,0.0308261382735
953,0.192740452645
954,0.017748156038
955,0.0551132854293
956,0.0955918640222
957,0.136070442615
958,0.114896744661
959,0.0146347068364
960,0.0551132854293
961,0.0582267346309
962,0.0987053132238
963,0.079400432585
964,0.0551132854293
965,0.0389218539921
966,0.0955918640222
967,0.0551132854293
968,0.0955918640222
969,0.0906095975052
970,0.208931884082
971,0.208931884082
972,0.184644736927
973,0.0551132854293
974,0.079400432585
975,0.0501310189123
976,0.0501310189123
977,0.0470175697107
978,0.0663224503495
979,0.354654767017
980,0.103687579741
981,0.136070442615
982,0.0420353031937
983,0.103687579741
984,0.354654767017
985,0.0339395874751
986,0.160357589771
987,0.0582267346309
988,0.00965244031938
989,0.152261874052
990,0.00965244031938
991,0.0582267346309
992,0.106801028942
993,0.0582267346309
994,0.176549021208
995,0.00965244031938
996,0.17966247041
997,0.17966247041
998,0.0874961483036
999,0.114896744661
1000,0.0258438717565
1001,0.168453305489
1002,0.103687579741
1003,0.0825138817866
1004,0.0308261382735
1005,0.0825138817866
1006,0.103687579741
1007,0.103687579741
1008,0.0874961483036
1009,0.144166158334
1010,0.0874961483036
1011,0.0874961483036
1012,0.00965244031938
1013,0.0258438717565
1014,0.0146347068364
1015,0.217027599801
1016,0.0874961483036
1017,0.0146347068364
1018,0.0146347068364
1019,0.0663224503495
1020,0.28179332555
1021,0.28179332555
1022,0.0663224503495
1023,0.0308261382735
1024,0.00965244031938
1025,0.0632090011479
1026,0.00653899111779
1027,0.114896744661
1028,0.0501310189123
1029,0.00965244031938
1030,0.0582267346309
1031,0.0420353031937
1032,0.022730422555
1033,0.0258438717565
1034,0.0874961483036
1035,0.184644736927
1036,0.017748156038
1037,0.0420353031937
1038,0.0713047168665
1039,0.0874961483036
1040,0.0339395874751
1041,0.0744181660681
1042,0.0874961483036
1043,0.136070442615
1044,0.114896744661
1045,0.0744181660681
1046,0.017748156038
1047,0.0582267346309
1048,0.119879011178
1049,0.119879011178
1050,0.0582267346309
1051,0.0551132854293
1052,0.17966247041
1053,0.0389218539921
1054,0.0308261382735
1055,0.0308261382735
1056,0.0874961483036
1057,0.017748156038
1058,0.168453305489
1059,0.0874961483036
1060,0.306080472705
1061,0.103687579741
1062,0.0146347068364
1063,0.192740452645
1064,0.0308261382735
1065,0.00965244031938
1066,0.0987053132238
1067,0.265601894112
1068,0.265601894112
1069,0.0146347068364
1070,0.119879011178
1071,0.0258438717565
1072,0.0501310189123
1073,0.0146347068364
1074,0.0258438717565
1075,0.103687579741
1076,0.168453305489
1077,0.0632090011479
1078,0.0632090011479
1079,0.00653899111779
1080,0.200836168364
1081,0.00653899111779
1082,0.0501310189123
1083,0.0713047168665
1084,0.0501310189123
1085,0.0825138817866
1086,0.0551132854293
1087,0.00653899111779
1088,0.306080472705
1089,0.306080472705
1090,0.176549021208
1091,0.00653899111779
1092,0.0663224503495
1093,0.111783295459
1094,0.0987053132238
1095,0.127974726897
1096,0.0987053132238
1097,0.0632090011479
1098,0.0146347068364
1099,0.0632090011479
1100,0.0470175697107
1101,0.0339395874751
1102,0.139183891817
1103,0.0339395874751
1104,0.0146347068364
1105,0.12299246038
1106,0.0308261382735
1107,0.103687579741
1108,0.022730422555
1109,0.241314746957
1110,0.0389218539921
1111,0.195853901847
1112,0.00653899111779
1113,0.0874961483036
1114,0.228236764721
1115,0.0663224503495
1116,0.0663224503495
1117,0.0663224503495
1118,0.0582267346309
1119,0.17966247041
1120,0.00653899111779
1121,0.0987053132238
1122,0.12299246038
1123,0.233219031238
1124,0.106801028942
1125,0.079400432585
1126,0.163471038972
1127,0.12299246038
1128,0.176549021208
1129,0.217027599801
1130,0.103687579741
1131,0.155375323254
1132,0.0339395874751
1133,0.0501310189123
1134,0.0551132854293
1135,0.0146347068364
1136,0.208931884082
1137,0.208931884082
1138,0.0258438717565
1139,0.0308261382735
1140,0.0420353031937
1141,0.0308261382735
1142,0.0744181660681
1143,0.0663224503495
1144,0.0420353031937
1145,0.0308261382735
1146,0.00155672460079
1147,0.176549021208
1148,0.00155672460079
1149,0.176549021208
1150,0.0308261382735
1151,0.139183891817
1152,0.0389218539921
1153,0.144166158334
1154,0.0987053132238
1155,0.0389218539921
1156,0.0551132854293
1157,0.220141049003
1158,0.0906095975052
1159,0.192740452645
1160,0.22512331552
1161,0.079400432585
1162,0.0551132854293
1163,0.0955918640222
1164,0.0955918640222
1165,0.0551132854293
1166,0.168453305489
1167,0.0308261382735
1168,0.106801028942
1169,0.017748156038
1170,0.111783295459
1171,0.0582267346309
1172,0.152261874052
1173,0.017748156038
1174,0.017748156038
1175,0.106801028942
1176,0.106801028942
1177,0.0582267346309
1178,0.17966247041
1179,0.0308261382735
1180,0.0308261382735
1181,0.160357589771
1182,0.192740452645
1183,0.0825138817866
1184,0.0906095975052
1185,0.0663224503495
1186,0.0987053132238
1187,0.0663224503495
1188,0.0906095975052
1189,0.079400432585
1190,0.103687579741
1191,0.106801028942
1192,0.0501310189123
1193,0.114896744661
1194,0.0663224503495
1195,0.131088176098
1196,0.00653899111779
1197,0.00965244031938
1198,0.00965244031938
1199,0.00653899111779
1200,0.00965244031938
1201,0.00653899111779
1202,0.0632090011479
1203,0.168453305489
1204,0.0501310189123
1205,0.0501310189123
1206,0.0501310189123
1207,0.168453305489
1208,0.0501310189123
1209,0.131088176098
1210,0.0825138817866
1211,0.0987053132238
1212,0.0825138817866
1213,0.144166158334
1214,0.192740452645
1215,0.079400432585
1216,0.00653899111779
1217,0.0308261382735
1218,0.0308261382735
1219,0.0955918640222
1220,0.249410462675
1221,0.249410462675
1222,0.022730422555
1223,0.217027599801
1224,0.387037629891
1225,0.168739198549
1226,0.0202962652363
1227,0.151275324042
1228,0.189270228852
1229,0.02902820249
1230,0.0377601397437
1231,0.0464920769974
1232,0.02902820249
1233,0.256058571086
1234,0.0146314837785
1235,0.110682793569
1236,0.0464920769974
1237,0.0146314837785
1238,0.0726878887584
1239,0.0670231073006
1240,0.0202962652363
1241,0.221130822071
1242,0.151275324042
1243,0.0901517632658
1244,0.119414730823
1245,0.0115643279826
1246,0.0115643279826
1247,0.0115643279826
1248,0.0320953582859
1249,0.0146314837785
1250,0.0146314837785
1251,0.0202962652363
1252,0.0146314837785
1253,0.055224014251
1254,0.0464920769974
1255,0.101950856315
1256,0.0202962652363
1257,0.0233634210322
1258,0.0408272955395
1259,0.0408272955395
1260,0.116347575027
1261,0.084486981808
1262,0.221130822071
1263,0.0814198260121
1264,0.107615637773
1265,0.00589954652479
1266,0.00589954652479
1267,0.273522445593
1268,0.0320953582859
1269,0.154342479838
1270,0.198002166106
1271,0.0028323907289
1272,0.119414730823
1273,0.0202962652363
1274,0.0464920769974
1275,0.0639559515047
1276,0.107615637773
1277,0.0233634210322
1278,0.0639559515047
1279,0.221130822071
1280,0.0146314837785
1281,0.0146314837785
1282,0.055224014251
1283,0.125079512281
1284,0.0233634210322
1285,0.352109880876
1286,0.0146314837785
1287,0.0639559515047
1288,0.0233634210322
1289,0.0233634210322
1290,0.02902820249
1291,0.0814198260121
1292,0.119414730823
1293,0.0202962652363
1294,0.0814198260121
1295,0.0582911700469
1296,0.0582911700469
1297,0.00589954652479
1298,0.13687860533
1299,0.02902820249
1300,0.180538291599
1301,0.0495592327932
1302,0.160007261295
1303,0.0639559515047
1304,0.02902820249
1305,0.0202962652363
1306,0.212398884817
1307,0.0408272955395
1308,0.212398884817
1309,0.0233634210322
1310,0.0202962652363
1311,0.0670231073006
1312,0.0639559515047
1313,0.0233634210322
1314,0.0233634210322
1315,0.0202962652363
1316,0.163074417091
1317,0.229862759325
1318,0.0202962652363
1319,0.160007261295
1320,0.212398884817
1321,0.198002166106
1322,0.160007261295
1323,0.160007261295
1324,0.0495592327932
1325,0.0495592327932
1326,0.0495592327932
1327,0.0495592327932
1328,0.0670231073006
1329,0.0115643279826
1330,0.0115643279826
1331,0.0464920769974
1332,0.0988837005195
1333,0.160007261295
1334,0.00589954652479
1335,0.0582911700469
1336,0.110682793569
1337,0.110682793569
1338,0.110682793569
1339,0.0202962652363
1340,0.0202962652363
1341,0.0202962652363
1342,0.02902820249
1343,0.0202962652363
1344,0.369573755384
1345,0.0814198260121
1346,0.101950856315
1347,0.00589954652479
1348,0.00589954652479
1349,0.0320953582859
1350,0.151275324042
1351,0.00589954652479
1352,0.02902820249
1353,0.02902820249
1354,0.00589954652479
1355,0.101950856315
1356,0.101950856315
1357,0.0028323907289
1358,0.0115643279826
1359,0.378305692638
1360,0.168739198549
1361,0.0901517632658
1362,0.378305692638
1363,0.0639559515047
1364,0.00589954652479
1365,0.0464920769974
1366,0.0028323907289
1367,0.0320953582859
1368,0.0639559515047
1369,0.0582911700469
1370,0.125079512281
1371,0.0202962652363
1372,0.125079512281
1373,0.0377601397437
1374,0.0408272955395
1375,0.00589954652479
1376,0.0814198260121
1377,0.180538291599
1378,0.00589954652479
1379,0.0202962652363
1380,0.0202962652363
1381,0.0408272955395
1382,0.0639559515047
1383,0.0639559515047
1384,0.0146314837785
1385,0.0639559515047
1386,0.0115643279826
1387,0.0115643279826
1388,0.0582911700469
1389,0.0495592327932
1390,0.110682793569
1391,0.0639559515047
1392,0.0146314837785
1393,0.0639559515047
1394,0.0757550445543
1395,0.116347575027
1396,0.125079512281
1397,0.0028323907289
1398,0.0233634210322
1399,0.00589954652479
1400,0.055224014251
1401,0.055224014251
1402,0.02902820249
1403,0.00589954652479
1404,0.0639559515047
1405,0.0377601397437
1406,0.0814198260121
1407,0.110682793569
1408,0.0726878887584
1409,0.110682793569
1410,0.0582911700469
1411,0.0757550445543
1412,0.0814198260121
1413,0.229862759325
1414,0.238594696579
1415,0.0932189190617
1416,0.238594696579
1417,0.0028323907289
1418,0.0464920769974
1419,0.0377601397437
1420,0.0464920769974
1421,0.0202962652363
1422,0.0233634210322
1423,0.0757550445543
1424,0.0901517632658
1425,0.0901517632658
1426,0.0377601397437
