,0,1,2,3,4,5,6,7,8,9,10,11
40,2,1,7,2,1,2,4,1,6,2,6,2
41,1,5,2,1,1,2,2,1,3,1,4,4
42,4,1,6,1,2,1,5,6,1,2,6,1
43,4,5,6,1,1,1,5,6,3,4,6,2
44,2,2,4,1,1,1,5,6,2,1,4,2
45,6,1,1,1,1,1,3,2,5,1,3,4
46,4,7,7,1,1,4,1,6,3,5,4,2
47,1,6,8,1,1,2,2,6,3,1,4,2
48,6,3,6,1,1,1,5,3,6,1,4,2
49,6,6,7,1,1,2,4,3,6,1,4,2
50,1,5,6,1,1,1,5,6,1,2,4,2
51,2,1,4,1,1,1,5,3,2,5,4,1
52,2,1,4,1,1,1,5,3,6,5,4,1
53,1,3,7,1,1,3,1,6,1,1,4,2
54,4,1,1,1,1,3,3,3,1,5,2,1
55,4,5,4,1,1,4,2,1,6,1,4,2
56,5,3,8,1,1,1,5,6,4,5,4,2
57,4,5,1,2,1,5,4,1,3,2,4,2
58,4,5,6,1,1,2,3,1,2,5,2,2
59,2,3,2,1,1,1,2,6,2,1,4,1
60,1,3,7,1,1,2,3,1,2,5,4,2
61,4,2,3,1,1,4,4,6,1,5,4,2
62,4,1,1,1,1,2,2,6,6,5,4,3
63,2,2,4,1,1,2,3,6,6,1,2,2
64,2,2,4,2,1,1,5,6,2,1,1,2
65,2,2,4,2,1,1,5,6,2,1,1,2
66,4,1,1,1,1,2,2,6,2,1,4,2
67,2,2,1,1,1,1,5,6,2,1,6,2
68,1,6,8,1,1,4,3,6,3,2,6,2
69,4,2,4,1,1,1,5,6,6,2,6,1
70,4,5,1,1,1,2,5,6,6,1,4,1
71,4,2,6,1,1,2,4,6,6,1,4,2
72,4,2,6,1,1,2,4,6,3,1,4,2
73,4,2,6,1,1,2,2,1,3,1,4,4
74,5,6,8,1,1,4,4,1,3,2,4,2
75,1,3,5,1,1,1,2,1,7,5,6,2
76,1,3,5,1,1,1,2,1,7,5,6,2
77,2,2,4,1,1,2,2,6,7,1,6,1
78,2,2,1,1,1,2,4,3,6,1,2,2
79,4,5,6,1,1,4,1,1,1,4,4,4
80,6,1,6,1,1,1,5,3,2,1,4,2
81,4,3,5,1,2,4,3,1,1,4,4,2
82,2,1,3,1,1,4,3,6,6,1,4,2
83,2,2,6,1,2,2,3,6,1,4,4,2
84,6,6,3,1,1,2,3,6,2,2,6,1
85,2,1,1,1,1,2,2,6,2,5,2,2
86,1,1,2,1,1,4,1,1,4,3,2,1
87,4,1,6,1,1,1,2,6,6,5,4,2
88,1,3,3,1,1,3,1,1,1,4,4,2
89,2,5,1,1,1,1,5,1,2,1,4,2
90,4,1,6,1,1,3,1,6,3,1,4,2
91,1,1,2,1,1,4,1,1,4,3,2,1
92,1,1,2,1,1,2,1,1,4,3,2,2
93,4,1,6,1,1,1,2,6,6,5,4,2
94,6,4,4,1,1,3,4,2,5,1,6,4
95,6,5,6,1,1,2,4,2,5,5,3,1
96,2,2,4,1,1,1,5,6,2,1,6,2
97,2,1,6,1,1,1,5,6,3,5,4,2
98,4,7,4,1,1,1,5,6,6,1,2,2
99,4,1,6,1,1,2,2,1,3,5,4,1
100,4,5,2,1,1,2,2,1,2,5,2,1
101,4,1,2,1,1,1,5,6,3,1,6,1
102,4,1,6,1,1,2,2,1,3,5,4,1
103,4,5,6,1,1,2,3,6,3,1,4,2
104,2,1,6,1,1,1,2,6,6,1,4,2
105,4,5,6,1,1,2,3,6,3,1,4,2
106,4,3,5,1,2,2,3,1,4,4,4,2
107,6,5,2,1,1,2,3,6,2,2,4,2
108,4,6,8,1,1,2,4,1,6,2,4,1
109,4,2,8,1,1,3,1,6,1,5,4,2
110,4,5,6,1,1,2,2,6,1,2,4,2
111,4,5,1,1,1,2,4,6,1,5,2,2
112,4,5,1,1,1,2,4,6,1,5,2,2
113,5,6,3,1,1,4,2,4,6,5,2,1
114,4,5,6,1,1,2,2,6,1,2,4,2
115,1,3,2,1,1,2,3,6,4,5,6,1
116,4,1,2,1,1,2,2,1,6,5,2,1
117,4,5,1,1,1,1,5,6,6,1,4,1
118,1,1,4,1,1,2,3,6,1,5,1,1
119,2,2,1,1,1,4,4,6,6,1,4,1
120,2,4,1,1,3,1,4,6,3,1,4,2
121,1,1,4,1,1,2,3,6,1,5,1,1
122,2,2,4,1,1,1,5,1,2,1,4,2
123,4,2,4,1,1,2,2,1,2,1,4,2
124,4,1,6,1,1,4,4,6,6,1,4,2
125,1,5,4,1,3,4,4,1,1,5,4,2
126,4,4,4,1,1,1,5,6,7,1,1,2
127,4,4,4,1,1,1,5,6,7,1,1,2
128,4,5,1,1,1,1,5,6,2,2,6,3
129,6,3,1,1,1,1,5,3,2,1,4,2
130,4,2,8,1,1,3,1,6,3,5,4,2
131,6,1,1,1,1,2,4,2,7,5,3,2
132,6,1,1,1,1,2,4,2,7,5,3,2
133,2,1,4,1,1,2,5,3,2,1,2,1
134,4,4,4,1,1,2,2,6,3,1,2,1
135,4,2,1,1,1,2,3,6,1,2,4,2
136,4,2,1,1,1,1,3,6,3,2,4,2
137,2,3,7,1,1,2,2,1,2,5,4,2
138,4,5,6,1,1,2,4,6,6,1,4,2
139,4,5,6,1,1,2,4,6,6,1,4,2
140,4,2,1,1,1,2,3,6,1,2,4,2
141,4,2,1,1,1,1,3,6,3,2,4,2
142,6,3,4,1,1,4,3,2,5,2,3,1
143,6,3,1,1,1,1,5,3,6,1,4,2
144,6,3,4,1,1,4,3,2,5,2,3,1
145,4,2,8,1,1,3,1,6,1,5,4,2
146,6,2,4,1,1,4,4,3,7,1,2,2
147,4,1,6,1,3,1,4,6,1,2,4,2
148,2,1,1,1,1,2,2,6,2,1,2,1
149,4,3,3,1,1,2,2,1,7,5,6,1
150,2,6,3,1,1,1,5,3,6,1,6,1
151,1,1,5,1,2,3,3,4,4,3,4,4
152,4,5,4,1,1,4,4,3,6,1,2,2
153,4,5,4,1,1,4,4,3,6,1,2,2
154,2,3,7,2,1,4,1,1,2,5,6,2
155,2,3,7,2,1,4,1,1,2,5,6,2
156,2,3,7,2,1,4,1,1,2,5,6,2
157,2,3,7,2,1,4,1,1,2,5,6,2
158,2,2,4,1,1,2,5,6,2,1,4,2
159,2,5,6,1,1,2,4,6,7,1,4,1
160,4,7,4,1,1,1,5,6,1,1,4,2
161,4,2,4,1,1,1,5,6,1,4,4,4
162,4,1,4,1,1,2,2,6,6,1,2,1
163,2,5,6,2,1,3,1,1,6,1,4,2
164,2,5,6,2,1,3,1,1,6,1,4,2
165,4,5,3,1,1,2,4,6,1,5,4,2
166,2,5,1,1,1,2,4,3,6,1,2,2
167,2,1,4,1,1,2,2,3,6,1,4,4
168,2,5,1,1,1,2,2,3,2,1,6,1
169,4,2,6,1,2,2,3,6,4,3,4,2
170,4,7,4,1,1,1,5,1,6,1,4,4
171,4,3,6,1,1,1,5,1,3,5,4,1
172,4,3,6,1,1,1,5,1,3,5,4,1
173,2,5,4,1,1,4,2,6,2,1,1,1
174,2,3,6,1,1,1,2,6,6,1,4,2
175,2,1,4,1,1,2,2,3,6,2,4,2
176,2,3,6,1,1,1,2,6,6,1,4,2
177,4,1,7,1,1,1,2,1,7,5,6,1
178,2,7,4,1,1,1,5,6,2,1,4,2
179,1,5,1,1,1,1,2,6,1,5,4,2
180,1,5,1,1,1,1,2,6,1,5,4,2
181,1,5,3,1,3,4,4,1,1,4,4,2
182,2,2,4,1,1,2,2,1,2,1,4,2
183,2,5,6,1,1,2,3,6,7,1,4,2
184,2,5,6,1,1,1,3,6,7,1,4,1
185,1,6,8,1,1,4,4,6,3,1,2,2
186,2,3,3,1,1,2,3,1,6,1,4,2
187,4,2,1,1,1,1,5,1,6,1,2,2
188,4,1,2,1,1,2,1,6,1,1,4,2
189,4,1,2,1,1,2,1,6,1,1,4,2
190,4,1,7,1,1,4,1,1,3,5,4,2
191,6,3,6,1,1,4,2,1,7,5,2,1
192,2,5,1,1,1,2,1,6,3,5,4,2
193,4,1,6,1,1,1,5,6,3,1,2,2
194,4,1,6,1,1,1,5,6,3,1,2,2
195,4,5,2,1,1,4,1,6,3,1,4,2
196,2,5,2,1,1,2,3,6,2,5,2,2
197,3,6,8,1,1,2,5,1,1,4,2,1
198,6,7,1,1,1,2,4,2,7,2,3,3
199,2,4,4,1,1,2,2,3,7,1,1,4
200,5,6,3,1,1,1,5,6,3,2,6,3
201,1,3,3,1,1,3,1,1,4,4,4,2
202,2,1,1,1,1,2,2,3,6,2,4,2
203,2,3,7,1,1,2,2,6,6,1,4,2
204,2,3,7,1,1,2,2,6,6,1,4,1
205,3,6,5,1,1,1,5,4,1,2,6,3
206,3,6,5,1,1,1,5,4,1,2,6,3
207,4,5,2,1,1,4,1,6,3,1,4,2
208,4,3,2,1,1,2,4,6,3,5,4,2
209,5,6,8,1,1,1,5,1,3,2,6,3
210,5,1,8,1,1,1,5,6,3,2,5,1
211,4,2,6,1,1,1,3,6,6,1,2,1
212,3,3,5,1,1,1,5,1,1,5,2,1
213,4,5,6,1,1,4,3,6,3,1,2,2
214,4,2,1,1,1,1,2,1,3,5,2,1
215,2,1,3,2,1,4,1,1,6,2,6,2
216,1,5,1,1,1,2,2,6,1,1,1,2
217,4,2,6,1,1,2,2,6,6,1,4,2
218,4,1,6,1,1,1,2,3,6,1,2,2
219,4,1,2,1,1,4,1,6,3,5,4,2
220,4,3,7,1,1,4,3,6,6,5,4,1
221,2,1,6,1,1,2,3,3,1,1,4,2
222,2,5,4,1,1,1,5,3,2,5,4,2
223,1,5,6,1,1,1,5,1,3,5,2,1
224,4,5,7,1,1,2,3,1,3,1,6,4
225,4,3,6,1,1,4,3,6,6,1,6,1
226,1,5,3,1,2,4,4,6,4,3,4,1
227,1,7,1,1,1,1,5,1,6,5,2,2
228,4,3,6,1,1,4,3,6,6,1,6,1
229,2,1,6,1,1,1,2,6,2,1,1,2
230,6,1,4,1,1,2,4,2,7,5,5,3
231,4,3,4,1,1,2,2,6,6,1,2,1
232,1,3,6,1,1,2,3,1,6,5,4,1
233,2,1,6,1,1,1,2,6,2,1,1,2
234,4,4,1,1,1,1,2,6,6,1,4,1
235,2,5,4,1,1,2,2,6,6,1,4,1
236,2,5,4,1,1,2,2,6,6,1,4,1
237,2,5,4,1,1,2,2,6,6,1,4,1
238,2,5,4,1,1,2,2,6,6,1,4,1
239,4,4,1,1,1,1,2,6,6,1,4,1
240,1,5,7,1,3,1,3,6,4,4,4,2
241,3,3,8,1,1,1,5,4,1,5,1,1
242,4,5,1,1,1,4,4,3,4,1,2,1
243,7,6,3,1,1,1,5,4,4,2,4,3
244,7,6,3,1,1,1,5,4,4,2,4,3
245,2,5,4,1,1,1,5,1,7,2,2,1
246,2,2,1,1,1,2,3,6,6,1,4,2
247,4,5,6,1,1,2,3,6,1,1,4,2
248,4,1,4,1,1,1,2,6,6,1,2,1
249,2,5,4,1,1,1,5,1,7,2,2,1
250,5,6,3,1,1,2,2,1,3,2,2,1
251,2,5,4,1,1,2,2,1,2,5,2,1
252,3,3,3,1,1,1,5,1,1,1,6,2
253,4,2,7,1,1,1,4,6,3,5,4,2
254,2,5,4,1,1,2,2,1,2,5,2,1
255,4,5,6,1,1,2,1,6,3,1,4,2
256,1,3,7,1,1,1,5,1,3,5,4,2
257,2,2,4,1,1,2,3,6,2,5,4,2
258,4,3,5,1,2,1,2,6,4,4,4,2
259,5,6,3,1,1,2,2,4,6,2,6,3
260,4,6,6,1,1,2,2,6,3,5,4,2
261,2,7,4,1,1,2,3,3,6,5,4,4
262,4,1,4,1,1,1,2,3,6,1,2,2
263,4,3,6,1,1,4,2,6,3,5,4,2
264,3,5,3,1,1,1,5,4,4,2,1,2
265,3,6,8,1,1,1,5,6,1,5,2,3
266,4,7,4,1,1,4,3,4,7,5,2,4
267,4,3,3,1,1,2,2,1,6,2,3,3
268,2,1,4,1,1,1,5,4,5,2,4,1
269,3,6,3,2,1,1,5,4,3,4,2,1
270,4,1,4,2,1,4,3,6,6,5,6,1
271,3,6,3,2,1,1,5,4,3,4,2,1
272,5,3,8,2,1,2,3,4,3,2,2,2
273,4,2,6,1,1,1,2,1,3,5,4,2
274,4,5,6,2,1,4,4,4,6,2,4,2
275,4,1,4,2,1,4,3,6,6,5,6,1
276,2,1,4,1,1,1,5,4,5,2,4,1
277,3,6,3,2,1,1,5,4,3,4,2,1
278,5,6,3,2,1,1,5,1,3,2,3,3
279,1,3,2,2,1,1,2,4,6,2,6,3
280,3,6,3,1,1,1,5,1,1,2,4,1
281,4,6,5,1,2,1,5,1,3,4,2,3
282,4,1,1,1,1,2,3,6,6,1,4,2
283,1,3,2,2,1,1,2,4,6,2,6,3
284,5,5,1,1,1,3,3,4,3,5,2,2
285,5,5,1,1,1,3,3,4,3,5,2,2
286,3,1,8,1,1,4,2,4,1,2,6,1
287,4,3,1,1,1,4,3,6,6,5,6,1
288,1,1,1,1,1,4,2,1,6,2,6,3
289,3,3,8,1,1,3,4,5,1,2,4,2
290,1,1,1,1,1,4,2,1,6,2,6,3
291,5,6,3,1,2,1,5,1,3,5,6,2
292,5,1,6,1,1,2,2,4,3,5,6,1
293,2,3,6,1,1,1,5,6,2,5,2,1
294,7,3,8,1,1,2,3,5,4,2,4,1
295,5,1,3,1,1,1,5,4,4,5,4,2
296,5,7,7,1,1,4,3,1,1,1,2,2
297,2,5,4,1,1,1,2,1,5,5,4,2
298,2,5,4,1,1,1,2,4,5,2,2,2
299,2,2,4,1,1,1,2,1,5,5,4,2
300,4,1,4,1,1,4,2,6,6,5,6,1
301,3,6,3,1,1,1,5,1,3,5,2,1
302,4,2,1,1,1,2,5,4,7,5,2,2
303,2,2,1,1,3,1,5,6,6,1,4,2
304,4,5,8,1,1,2,4,1,1,1,4,2
305,5,1,3,1,1,1,5,4,1,5,4,1
306,4,5,2,1,1,1,3,6,6,1,4,2
307,5,3,7,1,3,1,5,4,1,5,4,1
308,5,3,3,1,3,1,5,4,1,5,4,1
309,2,6,7,1,1,1,2,6,2,1,4,1
310,5,1,3,1,1,1,5,4,1,5,4,1
311,4,1,6,1,1,2,4,6,3,1,4,1
312,1,1,2,1,1,2,4,1,6,5,4,1
313,1,1,2,1,1,3,1,1,3,1,4,2
314,2,3,2,1,1,4,3,6,6,5,1,2
315,2,3,2,1,1,4,3,6,2,5,1,1
316,5,5,6,1,1,3,4,4,3,5,2,2
317,5,2,1,1,1,3,3,4,3,5,6,1
318,5,5,7,1,1,4,3,4,6,5,1,3
319,5,2,1,1,1,3,3,4,3,5,6,1
320,5,5,7,1,1,4,3,4,6,5,1,3
321,1,5,6,1,1,4,4,4,3,5,2,2
322,4,5,4,1,1,1,5,1,3,5,4,2
323,5,5,7,1,1,3,3,4,3,5,4,1
324,5,1,6,3,1,2,2,5,1,5,4,1
325,5,1,6,3,1,2,2,5,1,5,4,1
326,3,1,5,1,1,1,5,1,4,2,1,3
327,5,3,3,2,1,1,5,1,3,2,1,2
328,7,6,5,1,1,1,5,4,1,5,2,1
329,5,1,7,1,1,1,5,1,1,5,4,2
330,5,3,5,1,1,1,2,1,3,5,3,1
331,5,3,5,1,1,1,2,1,3,5,3,1
332,4,5,2,1,1,4,1,1,3,1,4,1
333,4,5,1,1,1,2,2,3,1,1,1,2
334,4,5,4,1,1,2,2,6,6,2,5,3
335,3,2,8,1,1,1,5,4,1,2,5,3
336,1,3,3,1,1,1,5,3,6,5,3,1
337,4,3,2,1,1,4,3,1,3,5,6,2
338,3,1,8,1,1,4,4,5,1,4,1,1
339,3,6,8,1,1,2,2,4,1,4,2,3
340,3,3,3,1,1,1,5,4,1,4,4,1
341,5,3,3,1,1,1,5,1,1,2,1,1
342,5,3,3,1,1,1,5,1,3,2,2,1
343,5,3,3,1,1,1,5,1,3,2,2,1
344,3,5,3,1,1,1,2,4,1,2,6,1
345,2,2,4,1,1,3,3,1,7,2,2,2
346,2,7,4,1,1,2,2,3,7,2,5,3
347,7,1,5,1,1,1,5,1,4,2,5,1
348,5,5,2,1,1,2,2,1,1,2,2,1
349,1,2,4,1,1,2,5,4,6,2,4,1
350,5,2,6,1,1,2,2,4,3,4,2,1
351,1,2,4,1,1,2,5,4,6,2,4,1
352,4,2,4,1,1,1,5,1,3,5,4,2
353,7,1,5,2,1,4,3,5,1,2,3,2
354,6,6,7,1,1,3,1,2,3,5,5,1
355,2,2,4,1,1,2,2,3,7,5,3,1
356,3,3,8,1,1,4,3,4,3,2,1,2
357,5,3,5,1,1,2,2,6,3,2,5,3
358,3,3,5,1,1,1,5,4,1,2,6,3
359,3,3,5,1,1,1,2,5,1,5,2,1
360,4,2,6,1,1,2,4,1,1,5,4,2
361,1,1,2,1,1,4,2,1,6,2,2,1
362,3,5,5,1,1,1,2,4,4,1,2,2
363,3,1,5,1,1,1,5,4,4,2,2,2
364,3,5,5,2,1,1,2,5,4,5,2,3
365,5,3,3,1,1,1,5,1,3,2,5,1
366,3,5,5,2,1,1,2,5,4,5,2,3
367,5,5,8,1,1,2,5,4,1,5,4,2
368,5,3,8,1,3,2,3,4,1,5,4,2
369,1,6,8,1,1,1,5,6,1,4,5,3
370,2,2,4,1,1,3,3,1,7,2,2,2
371,4,6,7,1,1,2,5,6,6,2,4,1
372,1,6,3,1,1,4,2,6,6,4,6,1
373,2,1,6,1,1,2,3,6,4,5,4,2
374,7,3,5,1,1,1,2,5,4,2,6,1
375,3,1,5,2,1,1,5,1,4,2,5,3
376,3,1,3,1,1,2,2,4,3,4,1,1
377,1,6,8,1,1,1,5,6,1,4,5,3
378,3,5,5,2,1,1,5,4,1,4,3,1
379,4,3,7,1,1,4,3,1,3,5,6,1
380,4,6,7,1,1,2,5,1,1,2,4,1
381,7,3,5,1,1,2,2,5,4,2,2,1
382,4,6,7,1,1,2,5,1,1,2,4,1
383,4,6,7,1,1,2,5,1,1,2,4,1
384,4,1,2,1,1,4,3,1,2,2,4,2
385,2,5,1,1,1,2,2,1,2,2,2,1
386,4,1,6,1,1,4,2,1,2,2,4,1
387,4,5,1,1,1,2,2,1,3,1,4,1
388,4,1,6,1,1,4,3,1,2,2,4,1
389,5,3,2,1,1,2,2,1,1,5,2,3
390,6,7,4,1,1,2,4,2,7,2,3,3
391,7,3,5,1,1,2,2,5,4,2,2,1
392,1,3,8,1,1,1,5,1,1,1,4,2
393,4,2,8,1,1,2,4,6,1,1,4,2
394,3,5,5,1,1,1,5,4,4,1,2,2
395,3,3,5,2,1,1,2,4,3,5,3,3
396,2,2,4,2,1,5,1,4,2,1,2,2
397,3,5,8,1,1,2,2,4,1,5,1,1
398,3,5,8,1,1,2,2,4,1,5,1,1
399,1,2,6,1,1,1,2,6,1,1,4,2
400,2,2,4,2,1,5,1,4,2,1,2,2
401,4,6,2,1,1,4,2,3,3,1,6,1
402,3,1,8,1,1,2,3,4,1,5,6,1
403,3,5,3,1,1,1,2,4,1,5,6,1
404,4,2,4,1,1,2,5,1,3,5,4,2
405,1,6,3,1,1,2,5,6,6,2,2,1
406,5,3,3,1,1,1,5,1,3,5,6,1
407,3,3,5,1,1,2,2,4,1,5,6,3
408,5,3,8,1,3,1,5,6,1,5,1,1
409,3,1,3,2,1,4,2,1,4,1,4,4
410,1,3,2,1,1,4,4,4,6,5,4,1
411,1,1,7,1,1,4,4,4,6,5,4,2
412,2,2,1,1,1,2,3,6,3,5,4,2
413,5,3,8,2,1,1,5,1,3,2,5,3
414,1,1,2,1,1,4,1,1,3,5,4,2
415,1,2,6,2,1,3,1,5,6,4,4,2
416,5,1,5,1,1,1,5,6,3,5,5,1
417,2,5,1,1,1,3,1,3,2,1,6,2
418,3,3,3,1,1,1,5,4,3,2,6,1
419,2,2,4,1,1,3,3,1,7,5,2,2
420,1,5,2,1,1,3,3,1,3,5,5,3
421,2,7,4,1,1,3,2,3,7,1,5,3
422,4,7,6,1,1,2,3,3,6,1,1,2
423,5,6,3,1,1,1,5,1,1,2,1,3
424,4,7,6,1,1,2,3,3,6,1,1,2
425,2,7,4,1,1,3,2,3,7,1,5,3
426,6,2,1,1,1,2,2,3,2,1,1,1
427,1,2,6,1,1,1,2,4,3,1,6,1
428,1,1,2,1,1,1,2,1,3,5,4,2
429,3,7,5,1,1,2,2,4,1,5,6,1
430,5,6,3,1,1,1,5,1,1,2,1,3
431,4,1,7,1,1,4,3,1,3,1,4,2
432,3,3,5,1,1,2,5,3,4,5,3,1
433,3,3,5,1,1,1,5,4,1,1,4,2
434,5,3,8,1,1,4,3,4,1,2,2,1
435,3,3,5,1,1,1,5,4,1,1,4,2
436,4,2,2,1,1,3,3,3,3,1,2,1
437,3,1,5,1,1,1,5,1,1,5,1,1
438,5,3,8,1,1,4,3,4,1,2,2,1
439,2,5,6,1,1,1,2,3,4,5,4,2
440,3,6,5,1,1,1,2,4,4,2,2,3
441,3,3,5,1,1,1,5,4,4,5,1,1
442,7,2,5,1,1,1,2,5,4,5,1,3
443,5,3,3,1,1,2,5,6,3,5,5,3
444,6,5,4,1,1,1,5,2,7,2,3,3
445,1,2,1,1,1,1,2,1,3,1,2,1
446,3,3,8,1,1,3,3,4,1,5,6,2
447,1,1,2,1,1,1,5,6,3,5,1,2
448,1,1,6,1,1,1,5,6,1,1,2,1
449,3,3,5,1,1,2,2,4,1,5,6,1
450,3,3,5,1,1,2,2,4,1,5,6,1
451,4,3,8,1,2,1,5,1,4,4,4,1
452,2,5,4,1,1,2,2,6,2,5,2,1
453,5,6,5,1,1,1,5,4,3,2,1,3
454,2,6,7,1,1,4,3,3,7,5,1,2
455,3,5,5,2,1,1,5,4,3,5,3,3
456,1,5,7,1,1,1,5,1,6,1,6,2
457,1,5,6,1,1,4,3,4,3,1,4,2
458,5,6,5,1,1,1,5,4,3,2,1,3
459,3,5,5,1,1,1,2,5,3,1,4,4
460,1,3,8,1,1,2,5,1,6,5,1,1
461,4,5,6,1,1,1,5,1,3,5,4,2
462,5,6,5,1,1,1,5,6,1,5,5,2
463,4,5,5,1,1,4,1,1,4,1,4,2
464,3,6,8,1,1,1,5,4,4,5,4,1
465,5,6,7,1,1,1,5,4,2,2,2,2
466,5,1,7,1,1,4,3,1,1,5,1,1
467,1,1,3,1,1,1,5,3,6,2,3,1
468,3,3,5,1,1,1,5,4,1,5,4,1
469,1,7,4,1,1,3,2,3,1,1,2,2
470,3,6,5,1,1,2,2,4,4,5,6,2
471,5,1,7,1,1,4,3,6,1,5,1,1
472,3,3,8,1,1,4,3,4,1,2,6,1
473,5,3,8,1,1,1,5,6,3,2,6,2
474,5,6,3,1,1,1,5,1,1,2,4,1
475,5,2,6,1,1,1,5,4,1,5,2,2
476,1,6,7,1,1,1,5,1,3,5,2,2
477,5,6,3,1,1,1,5,1,1,4,1,1
478,5,2,6,1,1,1,5,4,1,5,2,2
479,1,2,1,1,1,1,2,1,1,5,2,1
480,5,6,7,3,1,1,5,5,1,5,4,2
481,1,6,8,1,1,1,5,6,1,2,5,3
482,5,3,8,1,3,1,5,1,4,4,4,2
483,5,3,8,1,3,1,5,1,4,4,4,2
484,5,3,5,2,1,1,5,6,4,5,3,1
485,5,2,7,1,1,1,5,1,1,1,2,2
486,5,2,7,1,1,1,5,1,1,1,2,2
487,5,5,7,1,1,1,5,1,1,1,2,1
488,3,6,8,1,1,3,3,4,6,2,6,3
489,1,3,7,1,1,1,5,1,6,2,2,1
490,1,2,2,1,1,4,3,1,3,5,6,1
491,1,3,3,1,1,2,5,3,6,2,3,3
492,1,3,3,1,1,2,5,3,6,2,3,3
493,1,2,2,1,1,4,4,4,2,2,5,1
494,2,3,6,2,1,4,4,3,2,1,5,1
495,5,3,8,1,1,1,5,1,1,5,1,3
496,4,1,6,1,1,2,2,1,2,5,4,1
497,2,3,2,1,1,3,1,6,6,2,1,2
498,5,3,8,1,1,1,5,1,1,5,1,3
499,1,2,2,1,1,4,4,4,2,2,5,1
500,4,1,6,1,1,2,2,1,2,5,4,1
501,5,3,5,2,1,3,3,4,1,2,5,3
502,5,3,5,2,1,3,3,4,1,2,5,3
503,5,6,3,1,1,1,5,1,1,4,1,3
504,5,6,7,1,1,1,5,1,1,4,6,3
505,5,1,5,1,1,1,5,6,1,2,3,3
506,5,6,3,1,1,1,5,1,3,4,6,3
507,3,2,8,1,1,1,5,4,1,5,4,1
508,5,5,2,1,1,4,3,4,1,5,2,1
509,7,6,5,1,1,4,2,1,4,5,1,3
510,3,3,3,2,1,2,2,1,4,5,4,2
511,5,5,2,1,1,4,3,4,1,5,2,1
512,5,3,3,1,1,2,2,1,4,2,2,1
513,5,1,5,1,1,1,5,1,1,5,5,3
514,5,1,5,1,1,1,5,1,1,5,5,3
515,1,5,3,2,1,3,1,5,3,4,4,2
516,3,5,3,2,1,1,5,5,3,2,5,1
517,5,5,3,1,3,1,5,4,1,5,4,4
518,5,6,3,1,1,2,2,1,3,5,5,1
519,2,3,3,1,1,3,4,6,6,2,1,2
520,5,6,3,1,1,2,2,1,2,2,2,1
521,4,3,3,1,1,2,2,1,2,5,4,2
522,4,3,3,1,1,5,1,1,6,4,2,2
523,1,3,3,1,1,3,1,1,3,1,4,2
524,1,3,3,1,1,4,1,1,3,5,4,2
525,5,5,6,1,1,4,3,4,3,5,2,2
526,2,3,3,1,1,3,4,6,6,2,1,2
527,2,3,3,1,1,3,4,6,6,2,1,1
528,4,3,3,1,1,3,3,4,6,2,4,1
529,5,5,6,1,1,1,2,1,1,1,4,2
530,1,6,6,1,1,1,5,4,2,2,6,1
531,3,3,3,1,1,2,2,4,1,5,6,2
532,3,3,3,1,1,2,2,4,1,5,6,2
533,5,6,6,1,1,2,2,3,3,5,3,1
534,5,1,6,1,1,2,2,4,3,1,2,1
535,1,6,6,1,1,1,5,4,2,2,6,1
